requisition_id,candidate_id,department,grade,source,applied_date,offer_date,final_stage,joined_flag,employee_id
REQ0146,CAND01028,Sales,L6,Naukri,2025-03-09,,Applied,No,
REQ0146,CAND01029,Sales,L6,LinkedIn,2025-03-05,,Applied,No,
REQ0146,CAND01030,Sales,L6,Naukri,2025-03-14,,Screened,No,
REQ0146,CAND01031,Sales,L6,Employee Referral,2025-03-02,2025-04-09,Offered,No,
REQ0146,CAND01032,Sales,L6,Employee Referral,2025-03-26,,Screened,No,
REQ0147,CAND01033,Engineering,L2,Employee Referral,2020-06-27,2020-07-19,Joined,Yes,EMP0147
REQ0147,CAND01034,Engineering,L2,Naukri,2020-07-07,,Applied,No,
REQ0147,CAND01035,Engineering,L2,Recruitment Agency,2020-06-14,,Applied,No,
REQ0147,CAND01036,Engineering,L2,Naukri,2020-06-30,,Applied,No,
REQ0147,CAND01037,Engineering,L2,Employee Referral,2020-07-09,2020-08-06,Offered,No,
REQ0147,CAND01038,Engineering,L2,Employee Referral,2020-07-18,2020-08-07,Offered,No,
REQ0147,CAND01039,Engineering,L2,Careers Site,2020-07-01,,Screened,No,
REQ0147,CAND01040,Engineering,L2,Recruitment Agency,2020-07-12,,Applied,No,
REQ0147,CAND01041,Engineering,L2,Recruitment Agency,2020-07-11,,Interviewed,No,
REQ0147,CAND01042,Engineering,L2,Naukri,2020-07-18,,Applied,No,
REQ0148,CAND01043,Engineering,L3,Employee Referral,2019-01-29,2019-01-31,Joined,Yes,EMP0148
REQ0148,CAND01044,Engineering,L3,Naukri,2019-02-04,,Applied,No,
REQ0148,CAND01045,Engineering,L3,Recruitment Agency,2019-01-15,,Screened,No,
REQ0148,CAND01046,Engineering,L3,Employee Referral,2019-01-24,2019-02-13,Offered,No,
REQ0148,CAND01047,Engineering,L3,Employee Referral,2019-01-31,,Screened,No,
REQ0148,CAND01048,Engineering,L3,Recruitment Agency,2019-02-03,,Applied,No,
REQ0148,CAND01049,Engineering,L3,Naukri,2019-01-21,,Interviewed,No,
REQ0148,CAND01050,Engineering,L3,Employee Referral,2019-01-26,2019-03-09,Offered,No,
REQ0148,CAND01051,Engineering,L3,LinkedIn,2019-02-02,,Screened,No,
REQ0148,CAND01052,Engineering,L3,LinkedIn,2019-02-05,,Applied,No,
REQ0149,CAND01053,Engineering,L4,LinkedIn,2026-01-11,2026-02-10,Joined,Yes,EMP0149
REQ0149,CAND01054,Engineering,L4,LinkedIn,2026-01-29,,Interviewed,No,
REQ0149,CAND01055,Engineering,L4,Recruitment Agency,2026-01-10,,Applied,No,
REQ0149,CAND01056,Engineering,L4,Careers Site,2026-01-31,,Screened,No,
REQ0149,CAND01057,Engineering,L4,Campus,2026-01-11,,Screened,No,
REQ0150,CAND01058,Finance,L3,LinkedIn,2022-08-02,2022-10-27,Joined,Yes,EMP0150
REQ0150,CAND01059,Finance,L3,Campus,2022-08-09,,Applied,No,
REQ0150,CAND01060,Finance,L3,Employee Referral,2022-08-08,,Screened,No,
REQ0150,CAND01061,Finance,L3,LinkedIn,2022-08-14,,Applied,No,
REQ0151,CAND01062,Customer Success,L2,LinkedIn,2021-11-11,2021-12-02,Joined,Yes,EMP0151
REQ0151,CAND01063,Customer Success,L2,LinkedIn,2021-11-27,,Applied,No,
REQ0151,CAND01064,Customer Success,L2,Naukri,2021-11-02,,Screened,No,
REQ0151,CAND01065,Customer Success,L2,LinkedIn,2021-11-03,,Applied,No,
REQ0151,CAND01066,Customer Success,L2,LinkedIn,2021-11-20,,Screened,No,
REQ0151,CAND01067,Customer Success,L2,Campus,2021-10-30,,Screened,No,
REQ0151,CAND01068,Customer Success,L2,LinkedIn,2021-11-15,,Screened,No,
REQ0152,CAND01069,Engineering,L4,LinkedIn,2023-07-12,2023-08-24,Joined,Yes,EMP0152
REQ0152,CAND01070,Engineering,L4,Careers Site,2023-07-04,,Applied,No,
REQ0152,CAND01071,Engineering,L4,Careers Site,2023-07-11,,Screened,No,
REQ0152,CAND01072,Engineering,L4,Careers Site,2023-06-29,,Applied,No,
REQ0152,CAND01073,Engineering,L4,Naukri,2023-06-29,,Applied,No,
REQ0152,CAND01074,Engineering,L4,Careers Site,2023-07-10,,Applied,No,
REQ0153,CAND01075,Finance,L4,Naukri,2022-06-18,2022-08-23,Joined,Yes,EMP0153
REQ0153,CAND01076,Finance,L4,LinkedIn,2022-07-01,,Applied,No,
REQ0153,CAND01077,Finance,L4,Campus,2022-06-13,,Interviewed,No,
REQ0153,CAND01078,Finance,L4,Recruitment Agency,2022-06-12,,Applied,No,
REQ0153,CAND01079,Finance,L4,LinkedIn,2022-07-06,,Applied,No,
REQ0153,CAND01080,Finance,L4,Careers Site,2022-06-08,,Applied,No,
REQ0153,CAND01081,Finance,L4,LinkedIn,2022-06-23,,Applied,No,
REQ0153,CAND01082,Finance,L4,LinkedIn,2022-06-04,,Interviewed,No,
REQ0153,CAND01083,Finance,L4,Naukri,2022-07-09,,Applied,No,
REQ0154,CAND01084,Sales,L3,Naukri,2022-06-25,2022-07-18,Joined,Yes,EMP0154
REQ0154,CAND01085,Sales,L3,Employee Referral,2022-07-14,2022-08-08,Offered,No,
REQ0154,CAND01086,Sales,L3,Naukri,2022-06-28,,Screened,No,
REQ0154,CAND01087,Sales,L3,LinkedIn,2022-06-30,,Applied,No,
REQ0154,CAND01088,Sales,L3,Naukri,2022-06-21,,Applied,No,
REQ0154,CAND01089,Sales,L3,Recruitment Agency,2022-06-21,,Screened,No,
REQ0154,CAND01090,Sales,L3,Campus,2022-06-24,,Interviewed,No,
REQ0154,CAND01091,Sales,L3,Recruitment Agency,2022-07-15,,Applied,No,
REQ0154,CAND01092,Sales,L3,LinkedIn,2022-06-17,,Applied,No,
REQ0155,CAND01093,Engineering,L4,Naukri,2024-04-29,2024-07-21,Joined,Yes,EMP0155
REQ0155,CAND01094,Engineering,L4,Careers Site,2024-05-12,,Applied,No,
REQ0155,CAND01095,Engineering,L4,Employee Referral,2024-04-24,2024-05-15,Offered,No,
REQ0155,CAND01096,Engineering,L4,Careers Site,2024-05-05,,Screened,No,
REQ0155,CAND01097,Engineering,L4,Recruitment Agency,2024-05-01,,Applied,No,
REQ0155,CAND01098,Engineering,L4,Naukri,2024-04-21,,Applied,No,
REQ0155,CAND01099,Engineering,L4,LinkedIn,2024-05-14,,Interviewed,No,
REQ0155,CAND01100,Engineering,L4,Naukri,2024-04-23,,Screened,No,
REQ0155,CAND01101,Engineering,L4,Employee Referral,2024-04-17,2024-05-20,Offered,No,
REQ0155,CAND01102,Engineering,L4,Employee Referral,2024-05-20,,Screened,No,
REQ0156,CAND01103,Marketing,L3,Recruitment Agency,2024-01-09,2024-04-14,Joined,Yes,EMP0156
REQ0156,CAND01104,Marketing,L3,Campus,2024-01-19,,Applied,No,
REQ0156,CAND01105,Marketing,L3,LinkedIn,2024-01-06,,Applied,No,
REQ0156,CAND01106,Marketing,L3,Naukri,2023-12-26,,Applied,No,
REQ0156,CAND01107,Marketing,L3,LinkedIn,2024-01-30,,Applied,No,
REQ0156,CAND01108,Marketing,L3,Careers Site,2024-01-28,,Applied,No,
REQ0157,CAND01109,Engineering,L1,Recruitment Agency,2020-09-26,2020-11-04,Joined,Yes,EMP0157
REQ0157,CAND01110,Engineering,L1,LinkedIn,2020-09-26,,Applied,No,
REQ0157,CAND01111,Engineering,L1,Campus,2020-10-16,,Interviewed,No,
REQ0157,CAND01112,Engineering,L1,Campus,2020-09-21,,Applied,No,
REQ0157,CAND01113,Engineering,L1,LinkedIn,2020-10-15,,Screened,No,
REQ0157,CAND01114,Engineering,L1,Employee Referral,2020-09-18,,Screened,No,
REQ0157,CAND01115,Engineering,L1,LinkedIn,2020-10-10,,Applied,No,
REQ0158,CAND01116,Finance,L5,Employee Referral,2022-09-10,2022-10-30,Joined,Yes,EMP0158
REQ0158,CAND01117,Finance,L5,Employee Referral,2022-09-10,2022-10-02,Offered,No,
REQ0158,CAND01118,Finance,L5,LinkedIn,2022-09-02,2022-10-13,Offered,No,
REQ0158,CAND01119,Finance,L5,LinkedIn,2022-09-09,,Applied,No,
REQ0158,CAND01120,Finance,L5,Naukri,2022-09-28,,Applied,No,
REQ0158,CAND01121,Finance,L5,LinkedIn,2022-09-03,2022-10-03,Offered,No,
REQ0159,CAND01122,Engineering,L2,Careers Site,2023-07-09,2023-08-13,Joined,Yes,EMP0159
REQ0159,CAND01123,Engineering,L2,Employee Referral,2023-07-19,,Interviewed,No,
REQ0159,CAND01124,Engineering,L2,Recruitment Agency,2023-07-05,,Screened,No,
REQ0159,CAND01125,Engineering,L2,Employee Referral,2023-07-23,,Interviewed,No,
REQ0159,CAND01126,Engineering,L2,LinkedIn,2023-07-20,,Applied,No,
REQ0159,CAND01127,Engineering,L2,Campus,2023-07-12,,Screened,No,
REQ0159,CAND01128,Engineering,L2,Naukri,2023-06-26,,Interviewed,No,
REQ0159,CAND01129,Engineering,L2,Recruitment Agency,2023-07-13,,Applied,No,
REQ0159,CAND01130,Engineering,L2,Employee Referral,2023-07-13,2023-08-08,Offered,No,
REQ0160,CAND01131,Customer Success,L3,LinkedIn,2021-09-03,2021-11-09,Joined,Yes,EMP0160
REQ0160,CAND01132,Customer Success,L3,Campus,2021-09-16,,Screened,No,
REQ0160,CAND01133,Customer Success,L3,LinkedIn,2021-09-23,,Interviewed,No,
REQ0160,CAND01134,Customer Success,L3,Recruitment Agency,2021-08-25,,Interviewed,No,
REQ0160,CAND01135,Customer Success,L3,LinkedIn,2021-09-15,,Screened,No,
REQ0160,CAND01136,Customer Success,L3,Naukri,2021-09-06,,Applied,No,
REQ0160,CAND01137,Customer Success,L3,LinkedIn,2021-09-10,,Applied,No,
REQ0160,CAND01138,Customer Success,L3,LinkedIn,2021-09-10,,Interviewed,No,
REQ0161,CAND01139,Customer Success,L3,Careers Site,2019-05-23,2019-07-24,Joined,Yes,EMP0161
REQ0161,CAND01140,Customer Success,L3,LinkedIn,2019-06-08,2019-07-13,Offered,No,
REQ0161,CAND01141,Customer Success,L3,LinkedIn,2019-06-12,,Applied,No,
REQ0161,CAND01142,Customer Success,L3,Employee Referral,2019-06-13,,Screened,No,
REQ0161,CAND01143,Customer Success,L3,LinkedIn,2019-05-26,,Applied,No,
REQ0161,CAND01144,Customer Success,L3,Careers Site,2019-06-01,,Interviewed,No,
REQ0161,CAND01145,Customer Success,L3,Employee Referral,2019-06-04,,Applied,No,
REQ0161,CAND01146,Customer Success,L3,Naukri,2019-05-15,,Screened,No,
REQ0162,CAND01147,Operations,L2,Naukri,2020-06-04,2020-08-03,Joined,Yes,EMP0162
REQ0162,CAND01148,Operations,L2,Recruitment Agency,2020-06-24,,Interviewed,No,
REQ0162,CAND01149,Operations,L2,Employee Referral,2020-06-01,,Interviewed,No,
REQ0162,CAND01150,Operations,L2,Naukri,2020-06-22,,Applied,No,
REQ0162,CAND01151,Operations,L2,Campus,2020-06-08,,Applied,No,
REQ0162,CAND01152,Operations,L2,Employee Referral,2020-06-14,2020-07-15,Offered,No,
REQ0163,CAND01153,Engineering,L2,Naukri,2022-07-24,2022-10-03,Joined,Yes,EMP0163
REQ0163,CAND01154,Engineering,L2,Naukri,2022-07-16,,Applied,No,
REQ0163,CAND01155,Engineering,L2,Naukri,2022-08-04,,Applied,No,
REQ0163,CAND01156,Engineering,L2,Recruitment Agency,2022-08-12,,Applied,No,
REQ0163,CAND01157,Engineering,L2,LinkedIn,2022-07-31,,Applied,No,
REQ0163,CAND01158,Engineering,L2,Campus,2022-07-24,,Screened,No,
REQ0163,CAND01159,Engineering,L2,LinkedIn,2022-08-05,,Screened,No,
REQ0163,CAND01160,Engineering,L2,LinkedIn,2022-08-04,2022-09-12,Offered,No,
REQ0163,CAND01161,Engineering,L2,Campus,2022-07-28,,Applied,No,
REQ0163,CAND01162,Engineering,L2,Recruitment Agency,2022-07-29,,Applied,No,
REQ0164,CAND01163,Sales,L1,Employee Referral,2019-07-11,2019-07-24,Joined,Yes,EMP0164
REQ0164,CAND01164,Sales,L1,Naukri,2019-07-01,,Interviewed,No,
REQ0164,CAND01165,Sales,L1,LinkedIn,2019-06-30,,Applied,No,
REQ0164,CAND01166,Sales,L1,Employee Referral,2019-06-30,,Interviewed,No,
REQ0164,CAND01167,Sales,L1,Employee Referral,2019-07-12,,Screened,No,
REQ0164,CAND01168,Sales,L1,Careers Site,2019-07-09,,Applied,No,
REQ0165,CAND01169,Product,L4,Campus,2020-03-13,2020-05-14,Joined,Yes,EMP0165
REQ0165,CAND01170,Product,L4,Careers Site,2020-03-18,,Screened,No,
REQ0165,CAND01171,Product,L4,Campus,2020-03-15,,Applied,No,
REQ0165,CAND01172,Product,L4,Careers Site,2020-03-23,,Screened,No,
REQ0165,CAND01173,Product,L4,Naukri,2020-03-15,,Applied,No,
REQ0165,CAND01174,Product,L4,Employee Referral,2020-03-06,,Interviewed,No,
REQ0165,CAND01175,Product,L4,Employee Referral,2020-04-01,2020-04-25,Offered,No,
REQ0165,CAND01176,Product,L4,Employee Referral,2020-04-02,2020-05-07,Offered,No,
REQ0165,CAND01177,Product,L4,LinkedIn,2020-03-17,2020-04-27,Offered,No,
REQ0165,CAND01178,Product,L4,Careers Site,2020-02-28,,Interviewed,No,
REQ0166,CAND01179,Engineering,L1,Naukri,2021-12-15,2022-01-18,Joined,Yes,EMP0166
REQ0166,CAND01180,Engineering,L1,LinkedIn,2021-12-13,,Screened,No,
REQ0166,CAND01181,Engineering,L1,Employee Referral,2021-12-23,,Interviewed,No,
REQ0166,CAND01182,Engineering,L1,Employee Referral,2021-12-17,2022-01-20,Offered,No,
REQ0166,CAND01183,Engineering,L1,Employee Referral,2021-12-26,2022-01-19,Offered,No,
REQ0166,CAND01184,Engineering,L1,Employee Referral,2021-12-06,2022-01-10,Offered,No,
REQ0166,CAND01185,Engineering,L1,Naukri,2021-12-10,,Applied,No,
REQ0167,CAND01186,Finance,L1,Careers Site,2019-10-12,2019-11-21,Joined,Yes,EMP0167
REQ0167,CAND01187,Finance,L1,Careers Site,2019-10-13,,Applied,No,
REQ0167,CAND01188,Finance,L1,Careers Site,2019-10-18,,Applied,No,
REQ0167,CAND01189,Finance,L1,Employee Referral,2019-10-31,,Applied,No,
REQ0167,CAND01190,Finance,L1,LinkedIn,2019-10-31,,Screened,No,
REQ0167,CAND01191,Finance,L1,Employee Referral,2019-10-28,,Interviewed,No,
REQ0167,CAND01192,Finance,L1,Naukri,2019-10-29,,Screened,No,
REQ0168,CAND01193,Customer Success,L1,LinkedIn,2021-03-28,2021-04-30,Joined,Yes,EMP0168
REQ0168,CAND01194,Customer Success,L1,Naukri,2021-04-08,,Interviewed,No,
REQ0168,CAND01195,Customer Success,L1,Recruitment Agency,2021-04-18,,Applied,No,
REQ0168,CAND01196,Customer Success,L1,LinkedIn,2021-03-25,2021-04-17,Offered,No,
REQ0168,CAND01197,Customer Success,L1,Campus,2021-04-16,,Applied,No,
REQ0168,CAND01198,Customer Success,L1,Careers Site,2021-03-19,,Interviewed,No,
REQ0169,CAND01199,Finance,L4,Recruitment Agency,2022-08-02,2022-10-27,Joined,Yes,EMP0169
REQ0169,CAND01200,Finance,L4,Careers Site,2022-07-19,,Screened,No,
REQ0169,CAND01201,Finance,L4,Employee Referral,2022-08-17,,Applied,No,
REQ0169,CAND01202,Finance,L4,LinkedIn,2022-07-28,,Applied,No,
REQ0169,CAND01203,Finance,L4,Employee Referral,2022-08-05,,Applied,No,
REQ0170,CAND01204,Marketing,L4,Naukri,2022-02-23,2022-03-16,Joined,Yes,EMP0170
REQ0170,CAND01205,Marketing,L4,LinkedIn,2022-02-16,,Applied,No,
REQ0170,CAND01206,Marketing,L4,Employee Referral,2022-03-06,,Interviewed,No,
REQ0170,CAND01207,Marketing,L4,Recruitment Agency,2022-03-08,,Applied,No,
REQ0170,CAND01208,Marketing,L4,Employee Referral,2022-02-24,,Screened,No,
REQ0170,CAND01209,Marketing,L4,Campus,2022-03-03,,Applied,No,
REQ0170,CAND01210,Marketing,L4,Campus,2022-03-01,,Applied,No,
REQ0170,CAND01211,Marketing,L4,Employee Referral,2022-02-25,2022-03-29,Offered,No,
REQ0170,CAND01212,Marketing,L4,Naukri,2022-02-11,,Screened,No,
REQ0171,CAND01213,Finance,L4,LinkedIn,2024-11-09,2025-01-01,Joined,Yes,EMP0171
REQ0171,CAND01214,Finance,L4,Naukri,2024-11-10,,Applied,No,
REQ0171,CAND01215,Finance,L4,Employee Referral,2024-11-24,,Interviewed,No,
REQ0171,CAND01216,Finance,L4,LinkedIn,2024-11-26,2024-12-30,Offered,No,
REQ0172,CAND01217,Engineering,L4,LinkedIn,2021-03-03,2021-05-31,Joined,Yes,EMP0172
REQ0172,CAND01218,Engineering,L4,Recruitment Agency,2021-03-11,,Applied,No,
REQ0172,CAND01219,Engineering,L4,Campus,2021-02-17,2021-03-23,Offered,No,
REQ0172,CAND01220,Engineering,L4,Recruitment Agency,2021-03-18,,Applied,No,
REQ0172,CAND01221,Engineering,L4,Employee Referral,2021-03-10,,Interviewed,No,
REQ0173,CAND01222,Marketing,L1,Naukri,2021-12-24,2022-01-23,Joined,Yes,EMP0173
REQ0173,CAND01223,Marketing,L1,Employee Referral,2021-12-15,,Screened,No,
REQ0173,CAND01224,Marketing,L1,Employee Referral,2021-12-11,2022-01-21,Offered,No,
REQ0173,CAND01225,Marketing,L1,Naukri,2021-12-20,,Interviewed,No,
REQ0173,CAND01226,Marketing,L1,LinkedIn,2021-12-11,,Interviewed,No,
REQ0173,CAND01227,Marketing,L1,Employee Referral,2021-12-16,2022-01-19,Offered,No,
REQ0173,CAND01228,Marketing,L1,Naukri,2021-12-26,,Applied,No,
REQ0173,CAND01229,Marketing,L1,Campus,2021-12-26,,Interviewed,No,
REQ0173,CAND01230,Marketing,L1,LinkedIn,2021-12-13,,Applied,No,
REQ0174,CAND01231,Operations,L5,LinkedIn,2024-03-08,2024-04-27,Joined,Yes,EMP0174
REQ0174,CAND01232,Operations,L5,Recruitment Agency,2024-02-28,,Applied,No,
REQ0174,CAND01233,Operations,L5,Campus,2024-03-20,,Interviewed,No,
REQ0174,CAND01234,Operations,L5,Careers Site,2024-03-01,2024-04-14,Offered,No,
REQ0174,CAND01235,Operations,L5,Campus,2024-03-04,,Applied,No,
REQ0175,CAND01236,Finance,L3,Employee Referral,2021-06-23,2021-07-10,Joined,Yes,EMP0175
REQ0175,CAND01237,Finance,L3,LinkedIn,2021-06-19,,Applied,No,
REQ0175,CAND01238,Finance,L3,Campus,2021-07-08,,Applied,No,
REQ0175,CAND01239,Finance,L3,Employee Referral,2021-06-18,2021-07-22,Offered,No,
REQ0175,CAND01240,Finance,L3,Employee Referral,2021-07-04,,Interviewed,No,
REQ0176,CAND01241,Sales,L4,Careers Site,2024-10-29,2024-11-18,Joined,Yes,EMP0176
REQ0176,CAND01242,Sales,L4,Naukri,2024-11-11,,Applied,No,
REQ0176,CAND01243,Sales,L4,LinkedIn,2024-10-26,,Screened,No,
REQ0176,CAND01244,Sales,L4,LinkedIn,2024-11-17,2024-12-24,Offered,No,
REQ0176,CAND01245,Sales,L4,Naukri,2024-11-12,,Applied,No,
REQ0176,CAND01246,Sales,L4,LinkedIn,2024-11-05,,Interviewed,No,
REQ0176,CAND01247,Sales,L4,LinkedIn,2024-11-02,,Applied,No,
REQ0176,CAND01248,Sales,L4,Recruitment Agency,2024-11-07,,Applied,No,
REQ0176,CAND01249,Sales,L4,Employee Referral,2024-11-02,,Screened,No,
REQ0176,CAND01250,Sales,L4,Employee Referral,2024-11-09,,Screened,No,
REQ0177,CAND01251,Sales,L1,Careers Site,2023-07-02,2023-09-13,Joined,Yes,EMP0177
REQ0177,CAND01252,Sales,L1,Employee Referral,2023-06-27,2023-08-03,Offered,No,
REQ0177,CAND01253,Sales,L1,Employee Referral,2023-07-12,,Screened,No,
REQ0177,CAND01254,Sales,L1,LinkedIn,2023-07-04,,Applied,No,
REQ0177,CAND01255,Sales,L1,Careers Site,2023-07-07,,Applied,No,
REQ0177,CAND01256,Sales,L1,Recruitment Agency,2023-07-23,,Applied,No,
REQ0177,CAND01257,Sales,L1,Recruitment Agency,2023-07-23,,Screened,No,
REQ0177,CAND01258,Sales,L1,Careers Site,2023-07-05,,Applied,No,
REQ0177,CAND01259,Sales,L1,Employee Referral,2023-07-03,,Screened,No,
REQ0177,CAND01260,Sales,L1,Campus,2023-07-05,,Applied,No,
REQ0178,CAND01261,Engineering,L3,Recruitment Agency,2025-04-07,2025-06-19,Joined,Yes,EMP0178
REQ0178,CAND01262,Engineering,L3,Recruitment Agency,2025-04-27,,Applied,No,
REQ0178,CAND01263,Engineering,L3,Recruitment Agency,2025-04-18,,Applied,No,
REQ0178,CAND01264,Engineering,L3,Naukri,2025-04-02,,Applied,No,
REQ0178,CAND01265,Engineering,L3,Employee Referral,2025-04-17,2025-05-08,Offered,No,
REQ0178,CAND01266,Engineering,L3,LinkedIn,2025-04-08,,Screened,No,
REQ0178,CAND01267,Engineering,L3,Naukri,2025-04-03,,Interviewed,No,
REQ0178,CAND01268,Engineering,L3,LinkedIn,2025-04-13,,Interviewed,No,
REQ0178,CAND01269,Engineering,L3,Naukri,2025-03-28,,Applied,No,
REQ0179,CAND01270,Engineering,L1,LinkedIn,2023-08-29,2023-11-26,Joined,Yes,EMP0179
REQ0179,CAND01271,Engineering,L1,Recruitment Agency,2023-08-24,,Screened,No,
REQ0179,CAND01272,Engineering,L1,Recruitment Agency,2023-08-21,,Applied,No,
REQ0179,CAND01273,Engineering,L1,Employee Referral,2023-09-13,2023-10-06,Offered,No,
REQ0179,CAND01274,Engineering,L1,Employee Referral,2023-08-28,2023-09-27,Offered,No,
REQ0179,CAND01275,Engineering,L1,LinkedIn,2023-09-14,,Applied,No,
REQ0179,CAND01276,Engineering,L1,Careers Site,2023-09-18,,Applied,No,
REQ0180,CAND01277,Engineering,L1,Naukri,2020-03-09,2020-05-09,Joined,Yes,EMP0180
REQ0180,CAND01278,Engineering,L1,Employee Referral,2020-03-15,,Interviewed,No,
REQ0180,CAND01279,Engineering,L1,Recruitment Agency,2020-03-25,,Applied,No,
REQ0180,CAND01280,Engineering,L1,Campus,2020-03-11,,Screened,No,
REQ0181,CAND01281,Finance,L1,LinkedIn,2021-07-27,2021-10-18,Joined,Yes,EMP0181
REQ0181,CAND01282,Finance,L1,Recruitment Agency,2021-08-17,,Applied,No,
REQ0181,CAND01283,Finance,L1,Careers Site,2021-07-28,,Screened,No,
REQ0181,CAND01284,Finance,L1,Employee Referral,2021-08-10,,Interviewed,No,
REQ0181,CAND01285,Finance,L1,LinkedIn,2021-08-12,,Applied,No,
REQ0181,CAND01286,Finance,L1,Recruitment Agency,2021-08-09,,Applied,No,
REQ0181,CAND01287,Finance,L1,Employee Referral,2021-07-21,2021-08-25,Offered,No,
REQ0181,CAND01288,Finance,L1,Naukri,2021-08-06,,Applied,No,
REQ0181,CAND01289,Finance,L1,Employee Referral,2021-08-15,,Interviewed,No,
REQ0182,CAND01290,Product,L1,LinkedIn,2020-08-03,2020-09-17,Joined,Yes,EMP0182
REQ0182,CAND01291,Product,L1,LinkedIn,2020-08-10,,Interviewed,No,
REQ0182,CAND01292,Product,L1,LinkedIn,2020-07-27,2020-08-23,Offered,No,
REQ0182,CAND01293,Product,L1,Careers Site,2020-08-04,,Applied,No,
REQ0182,CAND01294,Product,L1,Careers Site,2020-08-01,,Applied,No,
REQ0182,CAND01295,Product,L1,Employee Referral,2020-08-21,,Interviewed,No,
REQ0182,CAND01296,Product,L1,Employee Referral,2020-08-05,2020-08-28,Offered,No,
REQ0182,CAND01297,Product,L1,Employee Referral,2020-07-23,2020-08-13,Offered,No,
REQ0182,CAND01298,Product,L1,Recruitment Agency,2020-07-26,,Applied,No,
REQ0183,CAND01299,Engineering,L2,LinkedIn,2020-07-21,2020-09-28,Joined,Yes,EMP0183
REQ0183,CAND01300,Engineering,L2,Recruitment Agency,2020-08-09,,Applied,No,
REQ0183,CAND01301,Engineering,L2,Campus,2020-07-18,,Screened,No,
REQ0183,CAND01302,Engineering,L2,Naukri,2020-08-11,,Applied,No,
REQ0183,CAND01303,Engineering,L2,Campus,2020-08-05,,Interviewed,No,
REQ0183,CAND01304,Engineering,L2,Employee Referral,2020-08-11,,Interviewed,No,
REQ0183,CAND01305,Engineering,L2,Campus,2020-07-27,,Applied,No,
REQ0183,CAND01306,Engineering,L2,Naukri,2020-07-16,,Interviewed,No,
REQ0183,CAND01307,Engineering,L2,Naukri,2020-08-11,,Applied,No,
REQ0183,CAND01308,Engineering,L2,Naukri,2020-08-01,,Screened,No,
REQ0184,CAND01309,Engineering,L2,Naukri,2026-01-25,2026-03-14,Joined,Yes,EMP0184
REQ0184,CAND01310,Engineering,L2,Naukri,2026-01-31,,Screened,No,
REQ0184,CAND01311,Engineering,L2,Careers Site,2026-02-06,,Screened,No,
REQ0184,CAND01312,Engineering,L2,Campus,2026-02-14,,Screened,No,
REQ0184,CAND01313,Engineering,L2,Careers Site,2026-02-08,,Applied,No,
REQ0184,CAND01314,Engineering,L2,Recruitment Agency,2026-01-11,,Interviewed,No,
REQ0184,CAND01315,Engineering,L2,Employee Referral,2026-01-19,,Interviewed,No,
REQ0185,CAND01316,Engineering,L1,Naukri,2022-01-09,2022-03-23,Joined,Yes,EMP0185
REQ0185,CAND01317,Engineering,L1,Employee Referral,2022-01-01,2022-01-30,Offered,No,
REQ0185,CAND01318,Engineering,L1,Recruitment Agency,2022-01-12,,Interviewed,No,
REQ0185,CAND01319,Engineering,L1,Careers Site,2022-01-27,,Applied,No,
REQ0185,CAND01320,Engineering,L1,Naukri,2022-01-12,,Applied,No,
REQ0185,CAND01321,Engineering,L1,Campus,2022-01-25,,Applied,No,
REQ0185,CAND01322,Engineering,L1,Naukri,2022-01-23,,Applied,No,
REQ0185,CAND01323,Engineering,L1,Campus,2022-01-17,,Applied,No,
REQ0185,CAND01324,Engineering,L1,Naukri,2021-12-31,,Screened,No,
REQ0186,CAND01325,Product,L4,Careers Site,2020-09-05,2020-10-31,Joined,Yes,EMP0186
REQ0186,CAND01326,Product,L4,Employee Referral,2020-08-29,2020-10-08,Offered,No,
