employee_id,month,working_days,days_present,days_absent,leave_type
EMP0179,2026-04,22,20,2,Earned
EMP0181,2026-04,22,21,1,Unpaid
EMP0183,2026-04,22,20,2,Unpaid
EMP0185,2026-04,22,22,0,None
EMP0189,2026-04,22,21,1,Sick
EMP0191,2026-04,22,20,2,Sick
EMP0192,2026-04,22,21,1,Unpaid
EMP0193,2026-04,22,20,2,Unpaid
EMP0194,2026-04,22,21,1,None
EMP0196,2026-04,22,22,0,None
EMP0198,2026-04,22,22,0,None
EMP0199,2026-04,22,22,0,None
EMP0200,2026-04,22,18,4,Sick
EMP0202,2026-04,22,21,1,Earned
EMP0205,2026-04,22,21,1,Sick
EMP0206,2026-04,22,20,2,Earned
EMP0208,2026-04,22,22,0,None
EMP0211,2026-04,22,21,1,Earned
EMP0214,2026-04,22,21,1,Sick
EMP0215,2026-04,22,19,3,None
EMP0216,2026-04,22,20,2,Earned
EMP0217,2026-04,22,21,1,Unpaid
EMP0218,2026-04,22,22,0,None
EMP0220,2026-04,22,21,1,Casual
EMP0221,2026-04,22,20,2,Earned
EMP0222,2026-04,22,21,1,None
EMP0223,2026-04,22,21,1,Sick
EMP0224,2026-04,22,21,1,Casual
EMP0225,2026-04,22,21,1,None
EMP0228,2026-04,22,20,2,Unpaid
EMP0229,2026-04,22,19,3,Casual
EMP0232,2026-04,22,21,1,None
EMP0234,2026-04,22,20,2,Sick
EMP0236,2026-04,22,22,0,None
EMP0237,2026-04,22,20,2,Casual
EMP0238,2026-04,22,19,3,Casual
EMP0239,2026-04,22,20,2,Casual
EMP0241,2026-04,22,19,3,Sick
EMP0242,2026-04,22,21,1,Earned
EMP0245,2026-04,22,22,0,None
EMP0246,2026-04,22,21,1,Sick
EMP0248,2026-04,22,21,1,Sick
EMP0249,2026-04,22,22,0,None
EMP0250,2026-04,22,21,1,Earned
EMP0252,2026-04,22,21,1,Casual
EMP0253,2026-04,22,22,0,None
EMP0255,2026-04,22,22,0,None
EMP0257,2026-04,22,22,0,None
EMP0260,2026-04,22,19,3,None
EMP0261,2026-04,22,18,4,Casual
EMP0262,2026-04,22,22,0,None
EMP0263,2026-04,22,21,1,Sick
EMP0265,2026-04,22,18,4,Earned
EMP0266,2026-04,22,19,3,None
EMP0267,2026-04,22,18,4,None
EMP0268,2026-04,22,21,1,Unpaid
EMP0270,2026-04,22,18,4,Sick
EMP0271,2026-04,22,18,4,Casual
EMP0274,2026-04,22,20,2,Unpaid
EMP0277,2026-04,22,20,2,Casual
EMP0278,2026-04,22,22,0,None
EMP0280,2026-04,22,21,1,Unpaid
EMP0282,2026-04,22,20,2,Unpaid
EMP0283,2026-04,22,22,0,None
EMP0288,2026-04,22,19,3,Sick
EMP0292,2026-04,22,18,4,None
EMP0293,2026-04,22,20,2,Earned
EMP0294,2026-04,22,19,3,Sick
EMP0295,2026-04,22,19,3,Casual
EMP0296,2026-04,22,19,3,Earned
EMP0298,2026-04,22,19,3,Earned
EMP0299,2026-04,22,19,3,Casual
EMP0300,2026-04,22,19,3,Earned
EMP0305,2026-04,22,20,2,None
EMP0306,2026-04,22,20,2,Unpaid
EMP0307,2026-04,22,20,2,None
EMP0308,2026-04,22,21,1,None
EMP0309,2026-04,22,22,0,None
EMP0310,2026-04,22,22,0,None
EMP0311,2026-04,22,20,2,Sick
EMP0312,2026-04,22,19,3,Casual
EMP0315,2026-04,22,20,2,Earned
EMP0317,2026-04,22,21,1,None
EMP0318,2026-04,22,21,1,None
EMP0320,2026-04,22,21,1,Sick
EMP0322,2026-04,22,20,2,Unpaid
EMP0323,2026-04,22,19,3,Sick
EMP0324,2026-04,22,22,0,None
EMP0327,2026-04,22,19,3,Unpaid
EMP0330,2026-04,22,21,1,Casual
EMP0331,2026-04,22,18,4,Earned
EMP0332,2026-04,22,20,2,Earned
EMP0333,2026-04,22,21,1,Unpaid
EMP0334,2026-04,22,20,2,Earned
EMP0335,2026-04,22,21,1,Unpaid
EMP0337,2026-04,22,21,1,Unpaid
EMP0338,2026-04,22,19,3,Sick
EMP0339,2026-04,22,20,2,None
EMP0340,2026-04,22,22,0,None
EMP0343,2026-04,22,22,0,None
EMP0344,2026-04,22,22,0,None
EMP0347,2026-04,22,21,1,Earned
EMP0349,2026-04,22,19,3,None
EMP0350,2026-04,22,22,0,None
EMP0352,2026-04,22,21,1,Casual
EMP0353,2026-04,22,19,3,Earned
EMP0356,2026-04,22,20,2,None
EMP0357,2026-04,22,22,0,None
EMP0358,2026-04,22,19,3,Casual
EMP0359,2026-04,22,21,1,Earned
EMP0361,2026-04,22,20,2,Sick
EMP0362,2026-04,22,20,2,Sick
EMP0363,2026-04,22,17,5,None
EMP0365,2026-04,22,20,2,Sick
EMP0371,2026-04,22,21,1,Casual
EMP0372,2026-04,22,21,1,None
EMP0374,2026-04,22,22,0,None
EMP0377,2026-04,22,19,3,Unpaid
EMP0379,2026-04,22,21,1,Sick
EMP0381,2026-04,22,20,2,None
EMP0383,2026-04,22,20,2,Earned
EMP0386,2026-04,22,21,1,Unpaid
EMP0387,2026-04,22,22,0,None
EMP0388,2026-04,22,19,3,Sick
EMP0389,2026-04,22,19,3,Casual
EMP0390,2026-04,22,21,1,Unpaid
EMP0392,2026-04,22,19,3,Earned
EMP0394,2026-04,22,18,4,None
EMP0395,2026-04,22,21,1,Earned
EMP0396,2026-04,22,21,1,Sick
EMP0397,2026-04,22,18,4,Earned
EMP0398,2026-04,22,18,4,Earned
EMP0400,2026-04,22,18,4,Earned
EMP0401,2026-04,22,22,0,None
EMP0402,2026-04,22,21,1,Earned
EMP0403,2026-04,22,19,3,Sick
EMP0404,2026-04,22,21,1,Sick
EMP0405,2026-04,22,19,3,Earned
EMP0407,2026-04,22,21,1,Sick
EMP0408,2026-04,22,19,3,Casual
EMP0411,2026-04,22,21,1,Earned
EMP0412,2026-04,22,22,0,None
EMP0415,2026-04,22,20,2,Unpaid
EMP0416,2026-04,22,21,1,None
EMP0417,2026-04,22,20,2,Sick
EMP0418,2026-04,22,22,0,None
EMP0419,2026-04,22,20,2,Sick
EMP0004,2026-05,22,20,2,Casual
EMP0006,2026-05,22,21,1,Casual
EMP0007,2026-05,22,20,2,Sick
EMP0009,2026-05,22,20,2,Casual
EMP0010,2026-05,22,21,1,Earned
EMP0011,2026-05,22,22,0,None
EMP0013,2026-05,22,22,0,None
EMP0014,2026-05,22,20,2,Casual
EMP0015,2026-05,22,22,0,None
EMP0019,2026-05,22,21,1,Sick
EMP0021,2026-05,22,21,1,None
EMP0023,2026-05,22,21,1,Casual
EMP0024,2026-05,22,21,1,Sick
EMP0025,2026-05,22,20,2,None
EMP0026,2026-05,22,19,3,Casual
EMP0027,2026-05,22,22,0,None
EMP0028,2026-05,22,22,0,None
EMP0029,2026-05,22,21,1,Casual
EMP0031,2026-05,22,20,2,None
EMP0035,2026-05,22,20,2,None
EMP0036,2026-05,22,20,2,None
EMP0037,2026-05,22,22,0,None
EMP0038,2026-05,22,20,2,Earned
EMP0043,2026-05,22,21,1,Sick
EMP0044,2026-05,22,21,1,Sick
EMP0045,2026-05,22,22,0,None
EMP0046,2026-05,22,20,2,Unpaid
EMP0047,2026-05,22,22,0,None
EMP0048,2026-05,22,20,2,Earned
EMP0050,2026-05,22,20,2,Casual
EMP0052,2026-05,22,19,3,Earned
EMP0055,2026-05,22,17,5,Casual
EMP0057,2026-05,22,18,4,Sick
EMP0062,2026-05,22,19,3,Sick
EMP0063,2026-05,22,20,2,Sick
EMP0064,2026-05,22,17,5,Casual
EMP0065,2026-05,22,20,2,Earned
EMP0066,2026-05,22,22,0,None
EMP0070,2026-05,22,21,1,Unpaid
EMP0071,2026-05,22,20,2,Sick
EMP0073,2026-05,22,20,2,Earned
EMP0076,2026-05,22,19,3,Casual
EMP0077,2026-05,22,20,2,None
EMP0078,2026-05,22,19,3,None
EMP0080,2026-05,22,22,0,None
EMP0083,2026-05,22,22,0,None
EMP0084,2026-05,22,22,0,None
EMP0087,2026-05,22,21,1,Unpaid
EMP0088,2026-05,22,22,0,None
EMP0089,2026-05,22,22,0,None
EMP0092,2026-05,22,22,0,None
EMP0094,2026-05,22,22,0,None
EMP0097,2026-05,22,22,0,None
EMP0098,2026-05,22,22,0,None
EMP0099,2026-05,22,20,2,Sick
EMP0100,2026-05,22,18,4,Casual
EMP0101,2026-05,22,20,2,None
EMP0102,2026-05,22,19,3,Casual
EMP0104,2026-05,22,20,2,Sick
EMP0105,2026-05,22,21,1,Earned
EMP0106,2026-05,22,20,2,Sick
EMP0107,2026-05,22,22,0,None
EMP0108,2026-05,22,19,3,Casual
EMP0111,2026-05,22,19,3,Sick
EMP0112,2026-05,22,20,2,None
EMP0113,2026-05,22,19,3,Unpaid
EMP0115,2026-05,22,20,2,Earned
EMP0117,2026-05,22,21,1,Earned
EMP0118,2026-05,22,19,3,Sick
EMP0120,2026-05,22,20,2,Earned
EMP0121,2026-05,22,18,4,Earned
EMP0122,2026-05,22,20,2,Casual
EMP0123,2026-05,22,20,2,Sick
EMP0124,2026-05,22,21,1,Earned
EMP0126,2026-05,22,20,2,Unpaid
EMP0130,2026-05,22,21,1,Casual
EMP0131,2026-05,22,18,4,Earned
EMP0132,2026-05,22,20,2,Unpaid
EMP0133,2026-05,22,20,2,Sick
EMP0134,2026-05,22,20,2,Earned
EMP0136,2026-05,22,20,2,Unpaid
EMP0137,2026-05,22,21,1,Earned
EMP0138,2026-05,22,21,1,Unpaid
EMP0139,2026-05,22,20,2,Unpaid
EMP0140,2026-05,22,17,5,Earned
EMP0141,2026-05,22,19,3,Casual
EMP0142,2026-05,22,21,1,Unpaid
EMP0146,2026-05,22,19,3,None
EMP0148,2026-05,22,20,2,Unpaid
EMP0149,2026-05,22,20,2,Sick
EMP0150,2026-05,22,18,4,Earned
EMP0152,2026-05,22,18,4,Sick
EMP0153,2026-05,22,21,1,Earned
EMP0154,2026-05,22,20,2,Unpaid
EMP0155,2026-05,22,21,1,Earned
EMP0158,2026-05,22,21,1,Unpaid
EMP0159,2026-05,22,20,2,Sick
EMP0162,2026-05,22,19,3,Casual
EMP0166,2026-05,22,21,1,Casual
EMP0167,2026-05,22,21,1,Earned
EMP0171,2026-05,22,19,3,Sick
EMP0174,2026-05,22,20,2,None
EMP0175,2026-05,22,20,2,Unpaid
EMP0176,2026-05,22,21,1,Casual
EMP0177,2026-05,22,18,4,None
EMP0178,2026-05,22,21,1,Unpaid
EMP0179,2026-05,22,19,3,Unpaid
EMP0181,2026-05,22,22,0,None
EMP0183,2026-05,22,22,0,None
EMP0184,2026-05,22,22,0,None
EMP0185,2026-05,22,21,1,Earned
EMP0189,2026-05,22,21,1,Earned
EMP0191,2026-05,22,20,2,Unpaid
EMP0192,2026-05,22,19,3,None
EMP0193,2026-05,22,20,2,Earned
EMP0194,2026-05,22,18,4,Sick
EMP0196,2026-05,22,21,1,Casual
EMP0198,2026-05,22,21,1,Sick
EMP0199,2026-05,22,22,0,None
EMP0200,2026-05,22,21,1,Unpaid
EMP0202,2026-05,22,20,2,Casual
EMP0205,2026-05,22,18,4,None
EMP0206,2026-05,22,20,2,None
EMP0208,2026-05,22,21,1,None
EMP0211,2026-05,22,20,2,Earned
EMP0214,2026-05,22,18,4,None
EMP0215,2026-05,22,21,1,Casual
EMP0216,2026-05,22,21,1,Unpaid
EMP0217,2026-05,22,21,1,Casual
EMP0218,2026-05,22,19,3,Unpaid
EMP0220,2026-05,22,20,2,Unpaid
EMP0221,2026-05,22,20,2,Earned
EMP0222,2026-05,22,22,0,None
EMP0223,2026-05,22,20,2,Casual
EMP0224,2026-05,22,22,0,None
EMP0225,2026-05,22,20,2,Earned
EMP0228,2026-05,22,20,2,Unpaid
EMP0229,2026-05,22,20,2,None
EMP0232,2026-05,22,21,1,None
EMP0234,2026-05,22,19,3,Sick
EMP0236,2026-05,22,19,3,Casual
EMP0237,2026-05,22,21,1,Sick
EMP0238,2026-05,22,19,3,Earned
EMP0239,2026-05,22,20,2,Unpaid
EMP0241,2026-05,22,21,1,None
EMP0242,2026-05,22,20,2,None
EMP0243,2026-05,22,20,2,None
EMP0245,2026-05,22,22,0,None
EMP0246,2026-05,22,21,1,Sick
EMP0248,2026-05,22,22,0,None
EMP0249,2026-05,22,21,1,Unpaid
EMP0250,2026-05,22,18,4,None
EMP0252,2026-05,22,20,2,Casual
EMP0253,2026-05,22,20,2,Earned
EMP0255,2026-05,22,20,2,Casual
EMP0257,2026-05,22,22,0,None
EMP0260,2026-05,22,20,2,Unpaid
EMP0261,2026-05,22,21,1,Sick
EMP0262,2026-05,22,22,0,None
EMP0263,2026-05,22,20,2,None
EMP0265,2026-05,22,18,4,Casual
EMP0266,2026-05,22,21,1,Sick
EMP0267,2026-05,22,22,0,None
EMP0268,2026-05,22,21,1,Casual
EMP0270,2026-05,22,19,3,Earned
EMP0271,2026-05,22,20,2,None
EMP0274,2026-05,22,20,2,Casual
EMP0277,2026-05,22,22,0,None
EMP0278,2026-05,22,19,3,Unpaid
EMP0280,2026-05,22,20,2,Casual
EMP0282,2026-05,22,21,1,Casual
EMP0283,2026-05,22,19,3,None
EMP0288,2026-05,22,21,1,None
EMP0292,2026-05,22,17,5,None
EMP0293,2026-05,22,19,3,Earned
EMP0294,2026-05,22,20,2,None
EMP0295,2026-05,22,20,2,Sick
EMP0296,2026-05,22,20,2,Sick
EMP0298,2026-05,22,19,3,Casual
EMP0299,2026-05,22,20,2,Earned
EMP0300,2026-05,22,22,0,None
EMP0305,2026-05,22,21,1,None
EMP0306,2026-05,22,21,1,Casual
EMP0307,2026-05,22,19,3,None
EMP0308,2026-05,22,22,0,None
EMP0309,2026-05,22,18,4,Earned
EMP0310,2026-05,22,21,1,None
EMP0311,2026-05,22,22,0,None
EMP0312,2026-05,22,20,2,Casual
EMP0315,2026-05,22,21,1,Earned
EMP0317,2026-05,22,20,2,Sick
EMP0318,2026-05,22,22,0,None
EMP0320,2026-05,22,22,0,None
EMP0322,2026-05,22,21,1,Earned
EMP0323,2026-05,22,19,3,Sick
EMP0324,2026-05,22,21,1,Casual
EMP0327,2026-05,22,21,1,Casual
EMP0330,2026-05,22,17,5,Sick
EMP0331,2026-05,22,18,4,Earned
EMP0333,2026-05,22,17,5,Sick
EMP0334,2026-05,22,20,2,Casual
EMP0335,2026-05,22,19,3,Casual
EMP0337,2026-05,22,20,2,Casual
EMP0338,2026-05,22,19,3,Casual
EMP0339,2026-05,22,19,3,Sick
EMP0340,2026-05,22,20,2,Unpaid
EMP0343,2026-05,22,21,1,Casual
EMP0344,2026-05,22,20,2,Unpaid
EMP0347,2026-05,22,21,1,None
EMP0349,2026-05,22,21,1,Earned
EMP0350,2026-05,22,22,0,None
EMP0352,2026-05,22,21,1,Sick
EMP0353,2026-05,22,20,2,Casual
EMP0356,2026-05,22,22,0,None
EMP0357,2026-05,22,20,2,Sick
EMP0358,2026-05,22,21,1,Sick
EMP0359,2026-05,22,21,1,Sick
EMP0361,2026-05,22,20,2,None
EMP0362,2026-05,22,18,4,Earned
EMP0363,2026-05,22,20,2,Unpaid
EMP0365,2026-05,22,21,1,Casual
EMP0371,2026-05,22,19,3,Casual
EMP0372,2026-05,22,20,2,Sick
EMP0374,2026-05,22,21,1,Sick
EMP0377,2026-05,22,20,2,Unpaid
EMP0379,2026-05,22,21,1,Unpaid
EMP0381,2026-05,22,20,2,Earned
EMP0383,2026-05,22,21,1,Unpaid
EMP0386,2026-05,22,20,2,Casual
EMP0387,2026-05,22,18,4,Sick
EMP0388,2026-05,22,19,3,Unpaid
EMP0389,2026-05,22,21,1,None
EMP0390,2026-05,22,22,0,None
EMP0392,2026-05,22,21,1,Sick
EMP0394,2026-05,22,19,3,None
EMP0395,2026-05,22,22,0,None
EMP0396,2026-05,22,21,1,Sick
EMP0397,2026-05,22,20,2,Sick
EMP0398,2026-05,22,20,2,Casual
EMP0400,2026-05,22,22,0,None
EMP0401,2026-05,22,22,0,None
EMP0402,2026-05,22,22,0,None
EMP0403,2026-05,22,20,2,Casual
EMP0404,2026-05,22,19,3,Casual
EMP0405,2026-05,22,21,1,None
EMP0407,2026-05,22,19,3,Casual
EMP0408,2026-05,22,21,1,Earned
EMP0411,2026-05,22,20,2,Unpaid
EMP0412,2026-05,22,20,2,Casual
EMP0415,2026-05,22,18,4,Sick
EMP0416,2026-05,22,22,0,None
EMP0417,2026-05,22,22,0,None
EMP0418,2026-05,22,20,2,None
EMP0419,2026-05,22,21,1,Casual
EMP0004,2026-06,22,21,1,Casual
EMP0006,2026-06,22,21,1,Sick
EMP0007,2026-06,22,21,1,Earned
EMP0009,2026-06,22,19,3,Earned
EMP0010,2026-06,22,22,0,None
EMP0011,2026-06,22,20,2,Unpaid
EMP0013,2026-06,22,19,3,Earned
EMP0014,2026-06,22,20,2,None
EMP0015,2026-06,22,22,0,None
EMP0019,2026-06,22,20,2,None
EMP0021,2026-06,22,19,3,Sick
EMP0023,2026-06,22,20,2,Earned
EMP0024,2026-06,22,21,1,None
EMP0025,2026-06,22,20,2,Sick
EMP0026,2026-06,22,20,2,Unpaid
EMP0027,2026-06,22,20,2,None
EMP0028,2026-06,22,21,1,Unpaid
EMP0029,2026-06,22,20,2,Sick
EMP0031,2026-06,22,19,3,Casual
EMP0035,2026-06,22,21,1,Earned
EMP0036,2026-06,22,21,1,Unpaid
EMP0037,2026-06,22,19,3,Unpaid
EMP0038,2026-06,22,19,3,Casual
EMP0039,2026-06,22,21,1,Unpaid
EMP0043,2026-06,22,22,0,None
EMP0044,2026-06,22,21,1,None
EMP0045,2026-06,22,20,2,None
EMP0046,2026-06,22,20,2,Casual
EMP0047,2026-06,22,20,2,Earned
EMP0048,2026-06,22,21,1,Earned
EMP0050,2026-06,22,22,0,None
EMP0052,2026-06,22,21,1,None
EMP0055,2026-06,22,20,2,Unpaid
EMP0057,2026-06,22,19,3,Sick
EMP0062,2026-06,22,21,1,None
EMP0063,2026-06,22,20,2,Unpaid
EMP0064,2026-06,22,19,3,Earned
EMP0065,2026-06,22,22,0,None
EMP0066,2026-06,22,20,2,Earned
EMP0070,2026-06,22,21,1,Unpaid
EMP0071,2026-06,22,21,1,Unpaid
EMP0073,2026-06,22,18,4,Sick
EMP0076,2026-06,22,22,0,None
EMP0077,2026-06,22,22,0,None
EMP0078,2026-06,22,22,0,None
EMP0080,2026-06,22,22,0,None
EMP0083,2026-06,22,22,0,None
EMP0084,2026-06,22,21,1,Earned
EMP0087,2026-06,22,18,4,Casual
EMP0088,2026-06,22,19,3,Earned
EMP0089,2026-06,22,20,2,Earned
EMP0092,2026-06,22,21,1,None
EMP0094,2026-06,22,19,3,Sick
EMP0097,2026-06,22,22,0,None
EMP0098,2026-06,22,21,1,None
EMP0099,2026-06,22,22,0,None
EMP0100,2026-06,22,20,2,Sick
EMP0101,2026-06,22,19,3,Casual
EMP0102,2026-06,22,20,2,Unpaid
EMP0104,2026-06,22,19,3,None
EMP0105,2026-06,22,22,0,None
EMP0106,2026-06,22,19,3,Sick
EMP0107,2026-06,22,21,1,Sick
EMP0108,2026-06,22,20,2,None
EMP0111,2026-06,22,22,0,None
EMP0112,2026-06,22,20,2,Unpaid
EMP0113,2026-06,22,19,3,None
EMP0115,2026-06,22,20,2,None
EMP0117,2026-06,22,20,2,Earned
EMP0118,2026-06,22,18,4,Earned
EMP0120,2026-06,22,22,0,None
EMP0122,2026-06,22,22,0,None
EMP0123,2026-06,22,19,3,Casual
EMP0124,2026-06,22,20,2,Casual
EMP0125,2026-06,22,22,0,None
EMP0126,2026-06,22,20,2,None
EMP0130,2026-06,22,20,2,None
EMP0131,2026-06,22,19,3,Unpaid
EMP0132,2026-06,22,22,0,None
EMP0133,2026-06,22,20,2,Sick
EMP0134,2026-06,22,20,2,None
EMP0136,2026-06,22,19,3,Casual
EMP0137,2026-06,22,22,0,None
EMP0138,2026-06,22,21,1,None
EMP0139,2026-06,22,20,2,None
EMP0140,2026-06,22,18,4,Sick
EMP0141,2026-06,22,21,1,Casual
EMP0142,2026-06,22,20,2,None
EMP0146,2026-06,22,19,3,Casual
EMP0148,2026-06,22,19,3,Unpaid
EMP0149,2026-06,22,19,3,Earned
EMP0150,2026-06,22,20,2,Sick
EMP0152,2026-06,22,18,4,None
EMP0153,2026-06,22,22,0,None
EMP0154,2026-06,22,22,0,None
EMP0155,2026-06,22,19,3,None
EMP0158,2026-06,22,21,1,Unpaid
EMP0159,2026-06,22,19,3,Casual
EMP0162,2026-06,22,20,2,Unpaid
EMP0166,2026-06,22,21,1,Earned
EMP0167,2026-06,22,20,2,Sick
EMP0171,2026-06,22,18,4,Unpaid
EMP0174,2026-06,22,22,0,None
EMP0175,2026-06,22,21,1,Sick
EMP0176,2026-06,22,21,1,Sick
EMP0177,2026-06,22,17,5,Earned
EMP0178,2026-06,22,22,0,None
EMP0179,2026-06,22,20,2,None
EMP0181,2026-06,22,21,1,Sick
EMP0183,2026-06,22,19,3,Casual
EMP0184,2026-06,22,21,1,Sick
EMP0185,2026-06,22,21,1,Sick
EMP0189,2026-06,22,22,0,None
EMP0191,2026-06,22,21,1,None
EMP0192,2026-06,22,20,2,Casual
EMP0193,2026-06,22,20,2,Unpaid
EMP0194,2026-06,22,18,4,Unpaid
EMP0196,2026-06,22,20,2,Earned
EMP0198,2026-06,22,20,2,Earned
EMP0199,2026-06,22,20,2,Sick
EMP0200,2026-06,22,20,2,Unpaid
EMP0202,2026-06,22,19,3,None
EMP0205,2026-06,22,18,4,Sick
EMP0206,2026-06,22,19,3,Sick
EMP0208,2026-06,22,21,1,Unpaid
EMP0211,2026-06,22,19,3,None
EMP0214,2026-06,22,20,2,Sick
EMP0215,2026-06,22,22,0,None
EMP0216,2026-06,22,22,0,None
EMP0217,2026-06,22,20,2,Unpaid
EMP0218,2026-06,22,21,1,Casual
EMP0220,2026-06,22,22,0,None
EMP0221,2026-06,22,21,1,Sick
EMP0222,2026-06,22,20,2,Casual
EMP0223,2026-06,22,19,3,Casual
EMP0224,2026-06,22,21,1,Casual
EMP0225,2026-06,22,21,1,Sick
EMP0228,2026-06,22,22,0,None
EMP0229,2026-06,22,20,2,None
EMP0232,2026-06,22,22,0,None
EMP0234,2026-06,22,19,3,None
EMP0236,2026-06,22,21,1,Earned
EMP0237,2026-06,22,21,1,Unpaid
EMP0238,2026-06,22,21,1,Sick
EMP0239,2026-06,22,19,3,Earned
EMP0241,2026-06,22,19,3,Casual
EMP0242,2026-06,22,21,1,Unpaid
EMP0243,2026-06,22,18,4,Earned
EMP0245,2026-06,22,19,3,Sick
EMP0246,2026-06,22,22,0,None
EMP0248,2026-06,22,19,3,Earned
EMP0249,2026-06,22,19,3,Sick
EMP0250,2026-06,22,22,0,None
EMP0252,2026-06,22,22,0,None
EMP0253,2026-06,22,20,2,None
EMP0255,2026-06,22,20,2,None
EMP0257,2026-06,22,21,1,Unpaid
EMP0260,2026-06,22,19,3,Casual
EMP0261,2026-06,22,18,4,Unpaid
EMP0262,2026-06,22,19,3,Unpaid
EMP0263,2026-06,22,19,3,Casual
EMP0265,2026-06,22,17,5,Earned
EMP0266,2026-06,22,19,3,Earned
EMP0267,2026-06,22,21,1,Earned
EMP0268,2026-06,22,22,0,None
EMP0270,2026-06,22,21,1,None
EMP0271,2026-06,22,19,3,Sick
EMP0274,2026-06,22,20,2,None
EMP0277,2026-06,22,20,2,Sick
EMP0278,2026-06,22,19,3,Unpaid
EMP0280,2026-06,22,22,0,None
EMP0282,2026-06,22,20,2,None
EMP0283,2026-06,22,20,2,Casual
EMP0285,2026-06,22,21,1,Earned
EMP0288,2026-06,22,22,0,None
EMP0292,2026-06,22,18,4,Unpaid
EMP0293,2026-06,22,21,1,None
EMP0294,2026-06,22,21,1,Sick
EMP0295,2026-06,22,21,1,Unpaid
EMP0296,2026-06,22,21,1,Casual
EMP0298,2026-06,22,20,2,Earned
EMP0299,2026-06,22,20,2,Sick
EMP0300,2026-06,22,22,0,None
EMP0305,2026-06,22,21,1,Casual
EMP0306,2026-06,22,21,1,Earned
EMP0307,2026-06,22,19,3,Unpaid
EMP0308,2026-06,22,20,2,Unpaid
EMP0309,2026-06,22,20,2,None
EMP0310,2026-06,22,21,1,Unpaid
EMP0311,2026-06,22,22,0,None
EMP0312,2026-06,22,19,3,None
EMP0315,2026-06,22,21,1,Sick
EMP0317,2026-06,22,20,2,Sick
EMP0318,2026-06,22,22,0,None
EMP0320,2026-06,22,20,2,Sick
EMP0322,2026-06,22,19,3,Sick
EMP0323,2026-06,22,19,3,None
EMP0324,2026-06,22,18,4,Sick
EMP0327,2026-06,22,22,0,None
EMP0330,2026-06,22,18,4,Sick
EMP0331,2026-06,22,21,1,Sick
EMP0333,2026-06,22,21,1,None
EMP0334,2026-06,22,18,4,Unpaid
EMP0335,2026-06,22,19,3,Casual
EMP0337,2026-06,22,21,1,Casual
EMP0338,2026-06,22,19,3,Unpaid
EMP0339,2026-06,22,20,2,Unpaid
EMP0340,2026-06,22,22,0,None
EMP0343,2026-06,22,21,1,Earned
EMP0344,2026-06,22,19,3,None
EMP0347,2026-06,22,22,0,None
EMP0349,2026-06,22,20,2,None
EMP0350,2026-06,22,21,1,Casual
EMP0352,2026-06,22,20,2,Sick
EMP0353,2026-06,22,22,0,None
EMP0356,2026-06,22,22,0,None
EMP0357,2026-06,22,18,4,None
EMP0358,2026-06,22,22,0,None
EMP0359,2026-06,22,19,3,Sick
EMP0361,2026-06,22,22,0,None
EMP0362,2026-06,22,20,2,Sick
EMP0363,2026-06,22,18,4,Unpaid
EMP0365,2026-06,22,21,1,None
EMP0371,2026-06,22,20,2,Unpaid
EMP0372,2026-06,22,20,2,None
EMP0374,2026-06,22,22,0,None
EMP0377,2026-06,22,20,2,Unpaid
EMP0379,2026-06,22,21,1,Unpaid
EMP0381,2026-06,22,22,0,None
EMP0383,2026-06,22,21,1,Casual
EMP0386,2026-06,22,21,1,None
EMP0387,2026-06,22,22,0,None
EMP0388,2026-06,22,21,1,Earned
EMP0389,2026-06,22,19,3,Casual
EMP0390,2026-06,22,21,1,Earned
EMP0392,2026-06,22,20,2,Casual
EMP0394,2026-06,22,18,4,Sick
EMP0395,2026-06,22,21,1,None
EMP0396,2026-06,22,21,1,Earned
EMP0397,2026-06,22,21,1,Unpaid
EMP0398,2026-06,22,17,5,Unpaid
EMP0400,2026-06,22,20,2,Sick
EMP0401,2026-06,22,22,0,None
EMP0402,2026-06,22,20,2,Unpaid
EMP0403,2026-06,22,20,2,Earned
EMP0404,2026-06,22,20,2,Sick
EMP0405,2026-06,22,20,2,Sick
EMP0407,2026-06,22,19,3,Unpaid
EMP0408,2026-06,22,18,4,None
EMP0411,2026-06,22,21,1,Earned
EMP0412,2026-06,22,22,0,None
EMP0415,2026-06,22,22,0,None
EMP0416,2026-06,22,19,3,Sick
EMP0417,2026-06,22,20,2,Earned
EMP0418,2026-06,22,21,1,Unpaid
EMP0419,2026-06,22,22,0,None
EMP0004,2026-07,21,20,1,Earned
EMP0006,2026-07,21,20,1,None
EMP0007,2026-07,21,20,1,Sick
EMP0009,2026-07,21,20,1,Unpaid
EMP0010,2026-07,21,19,2,Casual
EMP0011,2026-07,21,20,1,Casual
EMP0013,2026-07,21,18,3,Unpaid
EMP0014,2026-07,21,18,3,Casual
EMP0015,2026-07,21,18,3,Sick
EMP0019,2026-07,21,19,2,None
EMP0021,2026-07,21,20,1,Sick
EMP0023,2026-07,21,19,2,Casual
EMP0024,2026-07,21,21,0,None
EMP0025,2026-07,21,20,1,Unpaid
EMP0026,2026-07,21,18,3,Casual
EMP0027,2026-07,21,20,1,Casual
EMP0028,2026-07,21,18,3,Unpaid
EMP0029,2026-07,21,18,3,Casual
EMP0031,2026-07,21,19,2,Unpaid
EMP0035,2026-07,21,19,2,Unpaid
